sampleID,lake,doy,year,season,group,taxon,biomass
P18406144,South.Twin,144,2018,spring,Rotifer,Platyias,0
P18406144,South.Twin,144,2018,spring,Rotifer,Ploesoma,0
P18406144,South.Twin,144,2018,spring,Rotifer,Polyarthra,0
P18406144,South.Twin,144,2018,spring,Rotifer,Pompholyx,0
P18406144,South.Twin,144,2018,spring,Rotifer,Synchaeta,0
P18406144,South.Twin,144,2018,spring,Rotifer,Testudinella,0
P18406144,South.Twin,144,2018,spring,Rotifer,Trichocerca,0
P18406144,South.Twin,144,2018,spring,Rotifer,Trichotria,0
P19406148,South.Twin,148,2019,spring,Cladocera,Alona,0.582385633
P19406148,South.Twin,148,2019,spring,Cladocera,Alonella,0
P19406148,South.Twin,148,2019,spring,Cladocera,Bosmina,0
P19406148,South.Twin,148,2019,spring,Cladocera,Camptocercus,0
P19406148,South.Twin,148,2019,spring,Cladocera,Ceriodaphnia,3.443428277
P19406148,South.Twin,148,2019,spring,Cladocera,Chydorus,0
P19406148,South.Twin,148,2019,spring,Cladocera,Daphnia,1.213408282
P19406148,South.Twin,148,2019,spring,Cladocera,Daphnia.lumholtzi,0
P19406148,South.Twin,148,2019,spring,Cladocera,Diaphanosoma,0
P19406148,South.Twin,148,2019,spring,Cladocera,Graptoleberis,0
P19406148,South.Twin,148,2019,spring,Cladocera,Leptodora,0
P19406148,South.Twin,148,2019,spring,Cladocera,Moina,0
P19406148,South.Twin,148,2019,spring,Cladocera,Pleuroxus,0
P19406148,South.Twin,148,2019,spring,Cladocera,Scapholeberis,0
P19406148,South.Twin,148,2019,spring,Cladocera,Simocephalus,0
P19406148,South.Twin,148,2019,spring,Calanoid,Calanoida,0
P19406148,South.Twin,148,2019,spring,Cyclopoid,Cyclopoida,51.84589849
P19406148,South.Twin,148,2019,spring,Nauplii,Nauplii,71.28560356
P19406148,South.Twin,148,2019,spring,Rotifer,Anuraeopsis,0
P19406148,South.Twin,148,2019,spring,Rotifer,Ascomorpha,0
P19406148,South.Twin,148,2019,spring,Rotifer,Asplanchna,10.26306213
P19406148,South.Twin,148,2019,spring,Rotifer,Asplanchnopus,0
P19406148,South.Twin,148,2019,spring,Rotifer,Brachionus,1.756556896
P19406148,South.Twin,148,2019,spring,Rotifer,Conochilus,0
P19406148,South.Twin,148,2019,spring,Rotifer,Euchlanis,0
P19406148,South.Twin,148,2019,spring,Rotifer,Filinia,0
P19406148,South.Twin,148,2019,spring,Rotifer,Gastropus,0
P19406148,South.Twin,148,2019,spring,Rotifer,Hexarthra,0
P19406148,South.Twin,148,2019,spring,Rotifer,Kellicottia,0
P19406148,South.Twin,148,2019,spring,Rotifer,Keratella.cochlearis,3.023794471
P19406148,South.Twin,148,2019,spring,Rotifer,Keratella.quadrata,0
P19406148,South.Twin,148,2019,spring,Rotifer,Lecane,0
P19406148,South.Twin,148,2019,spring,Rotifer,Lepadella,0
P19406148,South.Twin,148,2019,spring,Rotifer,Macrochaetus,0
P19406148,South.Twin,148,2019,spring,Rotifer,Monostyla,0
P19406148,South.Twin,148,2019,spring,Rotifer,Mytilina,0
P19406148,South.Twin,148,2019,spring,Rotifer,Notholca,0
P19406148,South.Twin,148,2019,spring,Rotifer,Platyias,0
P19406148,South.Twin,148,2019,spring,Rotifer,Ploesoma,0
P19406148,South.Twin,148,2019,spring,Rotifer,Polyarthra,54.71371942
P19406148,South.Twin,148,2019,spring,Rotifer,Pompholyx,0
P19406148,South.Twin,148,2019,spring,Rotifer,Synchaeta,0
P19406148,South.Twin,148,2019,spring,Rotifer,Testudinella,0
P19406148,South.Twin,148,2019,spring,Rotifer,Trichocerca,0
P19406148,South.Twin,148,2019,spring,Rotifer,Trichotria,0
P20406154,South.Twin,154,2020,spring,Cladocera,Alona,0
P20406154,South.Twin,154,2020,spring,Cladocera,Alonella,0
P20406154,South.Twin,154,2020,spring,Cladocera,Bosmina,1.115992505
P20406154,South.Twin,154,2020,spring,Cladocera,Camptocercus,0
P20406154,South.Twin,154,2020,spring,Cladocera,Ceriodaphnia,0
P20406154,South.Twin,154,2020,spring,Cladocera,Chydorus,599.1400235
P20406154,South.Twin,154,2020,spring,Cladocera,Daphnia,151.3307897
P20406154,South.Twin,154,2020,spring,Cladocera,Daphnia.lumholtzi,0
P20406154,South.Twin,154,2020,spring,Cladocera,Diaphanosoma,0
P20406154,South.Twin,154,2020,spring,Cladocera,Graptoleberis,0
P20406154,South.Twin,154,2020,spring,Cladocera,Leptodora,0
P20406154,South.Twin,154,2020,spring,Cladocera,Moina,0
P20406154,South.Twin,154,2020,spring,Cladocera,Pleuroxus,0
P20406154,South.Twin,154,2020,spring,Cladocera,Scapholeberis,0
P20406154,South.Twin,154,2020,spring,Cladocera,Simocephalus,0
P20406154,South.Twin,154,2020,spring,Calanoid,Calanoida,107.085973
P20406154,South.Twin,154,2020,spring,Cyclopoid,Cyclopoida,63.65039699
P20406154,South.Twin,154,2020,spring,Nauplii,Nauplii,26.33685468
P20406154,South.Twin,154,2020,spring,Rotifer,Anuraeopsis,0
P20406154,South.Twin,154,2020,spring,Rotifer,Ascomorpha,0
P20406154,South.Twin,154,2020,spring,Rotifer,Asplanchna,0
P20406154,South.Twin,154,2020,spring,Rotifer,Asplanchnopus,0
P20406154,South.Twin,154,2020,spring,Rotifer,Brachionus,2.861413299
P20406154,South.Twin,154,2020,spring,Rotifer,Conochilus,0
P20406154,South.Twin,154,2020,spring,Rotifer,Euchlanis,0
P20406154,South.Twin,154,2020,spring,Rotifer,Filinia,0
P20406154,South.Twin,154,2020,spring,Rotifer,Gastropus,0
P20406154,South.Twin,154,2020,spring,Rotifer,Hexarthra,0
P20406154,South.Twin,154,2020,spring,Rotifer,Kellicottia,0
P20406154,South.Twin,154,2020,spring,Rotifer,Keratella.cochlearis,0.055923949
P20406154,South.Twin,154,2020,spring,Rotifer,Keratella.quadrata,0
P20406154,South.Twin,154,2020,spring,Rotifer,Lecane,0
P20406154,South.Twin,154,2020,spring,Rotifer,Lepadella,0
P20406154,South.Twin,154,2020,spring,Rotifer,Macrochaetus,0
P20406154,South.Twin,154,2020,spring,Rotifer,Monostyla,0
P20406154,South.Twin,154,2020,spring,Rotifer,Mytilina,0
P20406154,South.Twin,154,2020,spring,Rotifer,Notholca,0
P20406154,South.Twin,154,2020,spring,Rotifer,Platyias,0
P20406154,South.Twin,154,2020,spring,Rotifer,Ploesoma,0
P20406154,South.Twin,154,2020,spring,Rotifer,Polyarthra,0
P20406154,South.Twin,154,2020,spring,Rotifer,Pompholyx,0
P20406154,South.Twin,154,2020,spring,Rotifer,Synchaeta,0
P20406154,South.Twin,154,2020,spring,Rotifer,Testudinella,0
P20406154,South.Twin,154,2020,spring,Rotifer,Trichocerca,0
P20406154,South.Twin,154,2020,spring,Rotifer,Trichotria,0
P18406158,South.Twin,158,2018,spring,Cladocera,Alona,0
P18406158,South.Twin,158,2018,spring,Cladocera,Alonella,0
P18406158,South.Twin,158,2018,spring,Cladocera,Bosmina,162.900115
P18406158,South.Twin,158,2018,spring,Cladocera,Camptocercus,0
P18406158,South.Twin,158,2018,spring,Cladocera,Ceriodaphnia,4.055205674
P18406158,South.Twin,158,2018,spring,Cladocera,Chydorus,178.9016502
P18406158,South.Twin,158,2018,spring,Cladocera,Daphnia,244.7274835
P18406158,South.Twin,158,2018,spring,Cladocera,Daphnia.lumholtzi,0
P18406158,South.Twin,158,2018,spring,Cladocera,Diaphanosoma,10.99545634
P18406158,South.Twin,158,2018,spring,Cladocera,Graptoleberis,0
P18406158,South.Twin,158,2018,spring,Cladocera,Leptodora,0
P18406158,South.Twin,158,2018,spring,Cladocera,Moina,0
P18406158,South.Twin,158,2018,spring,Cladocera,Pleuroxus,0
P18406158,South.Twin,158,2018,spring,Cladocera,Scapholeberis,0
P18406158,South.Twin,158,2018,spring,Cladocera,Simocephalus,0
P18406158,South.Twin,158,2018,spring,Calanoid,Calanoida,285.8930311
P18406158,South.Twin,158,2018,spring,Cyclopoid,Cyclopoida,198.6761155
P18406158,South.Twin,158,2018,spring,Nauplii,Nauplii,47.48435119
P18406158,South.Twin,158,2018,spring,Rotifer,Anuraeopsis,0
P18406158,South.Twin,158,2018,spring,Rotifer,Ascomorpha,0.122668624
P18406158,South.Twin,158,2018,spring,Rotifer,Asplanchna,0
P18406158,South.Twin,158,2018,spring,Rotifer,Asplanchnopus,0
P18406158,South.Twin,158,2018,spring,Rotifer,Brachionus,5.555237616
P18406158,South.Twin,158,2018,spring,Rotifer,Conochilus,0
P18406158,South.Twin,158,2018,spring,Rotifer,Euchlanis,0
P18406158,South.Twin,158,2018,spring,Rotifer,Filinia,0.118758991
P18406158,South.Twin,158,2018,spring,Rotifer,Gastropus,0
P18406158,South.Twin,158,2018,spring,Rotifer,Hexarthra,0
P18406158,South.Twin,158,2018,spring,Rotifer,Kellicottia,0
P18406158,South.Twin,158,2018,spring,Rotifer,Keratella.cochlearis,0.133420195
P18406158,South.Twin,158,2018,spring,Rotifer,Keratella.quadrata,0
P18406158,South.Twin,158,2018,spring,Rotifer,Lecane,0
P18406158,South.Twin,158,2018,spring,Rotifer,Lepadella,0
P18406158,South.Twin,158,2018,spring,Rotifer,Macrochaetus,0
P18406158,South.Twin,158,2018,spring,Rotifer,Monostyla,0
P18406158,South.Twin,158,2018,spring,Rotifer,Mytilina,0
P18406158,South.Twin,158,2018,spring,Rotifer,Notholca,0
P18406158,South.Twin,158,2018,spring,Rotifer,Platyias,0
P18406158,South.Twin,158,2018,spring,Rotifer,Ploesoma,0
P18406158,South.Twin,158,2018,spring,Rotifer,Polyarthra,0
P18406158,South.Twin,158,2018,spring,Rotifer,Pompholyx,0
P18406158,South.Twin,158,2018,spring,Rotifer,Synchaeta,0
P18406158,South.Twin,158,2018,spring,Rotifer,Testudinella,0
P18406158,South.Twin,158,2018,spring,Rotifer,Trichocerca,5.146422595
P18406158,South.Twin,158,2018,spring,Rotifer,Trichotria,0
P19406170,South.Twin,170,2019,spring,Cladocera,Alona,0
P19406170,South.Twin,170,2019,spring,Cladocera,Alonella,0
P19406170,South.Twin,170,2019,spring,Cladocera,Bosmina,0
P19406170,South.Twin,170,2019,spring,Cladocera,Camptocercus,0
P19406170,South.Twin,170,2019,spring,Cladocera,Ceriodaphnia,0
P19406170,South.Twin,170,2019,spring,Cladocera,Chydorus,0
P19406170,South.Twin,170,2019,spring,Cladocera,Daphnia,40.94959652
P19406170,South.Twin,170,2019,spring,Cladocera,Daphnia.lumholtzi,0
P19406170,South.Twin,170,2019,spring,Cladocera,Diaphanosoma,0
P19406170,South.Twin,170,2019,spring,Cladocera,Graptoleberis,0
P19406170,South.Twin,170,2019,spring,Cladocera,Leptodora,0
P19406170,South.Twin,170,2019,spring,Cladocera,Moina,0
P19406170,South.Twin,170,2019,spring,Cladocera,Pleuroxus,0
P19406170,South.Twin,170,2019,spring,Cladocera,Scapholeberis,0
P19406170,South.Twin,170,2019,spring,Cladocera,Simocephalus,0
P19406170,South.Twin,170,2019,spring,Calanoid,Calanoida,0
P19406170,South.Twin,170,2019,spring,Cyclopoid,Cyclopoida,47.48623808
P19406170,South.Twin,170,2019,spring,Nauplii,Nauplii,8.024400366
P19406170,South.Twin,170,2019,spring,Rotifer,Anuraeopsis,0
P19406170,South.Twin,170,2019,spring,Rotifer,Ascomorpha,0
P19406170,South.Twin,170,2019,spring,Rotifer,Asplanchna,0
P19406170,South.Twin,170,2019,spring,Rotifer,Asplanchnopus,0
P19406170,South.Twin,170,2019,spring,Rotifer,Brachionus,1.668571224
P19406170,South.Twin,170,2019,spring,Rotifer,Conochilus,0
P19406170,South.Twin,170,2019,spring,Rotifer,Euchlanis,0
P19406170,South.Twin,170,2019,spring,Rotifer,Filinia,0
P19406170,South.Twin,170,2019,spring,Rotifer,Gastropus,0
P19406170,South.Twin,170,2019,spring,Rotifer,Hexarthra,0
P19406170,South.Twin,170,2019,spring,Rotifer,Kellicottia,0
P19406170,South.Twin,170,2019,spring,Rotifer,Keratella.cochlearis,0.164158269
P19406170,South.Twin,170,2019,spring,Rotifer,Keratella.quadrata,0
P19406170,South.Twin,170,2019,spring,Rotifer,Lecane,0
P19406170,South.Twin,170,2019,spring,Rotifer,Lepadella,0
P19406170,South.Twin,170,2019,spring,Rotifer,Macrochaetus,0
P19406170,South.Twin,170,2019,spring,Rotifer,Monostyla,0
P19406170,South.Twin,170,2019,spring,Rotifer,Mytilina,0
P19406170,South.Twin,170,2019,spring,Rotifer,Notholca,0
P19406170,South.Twin,170,2019,spring,Rotifer,Platyias,0
P19406170,South.Twin,170,2019,spring,Rotifer,Ploesoma,0
P19406170,South.Twin,170,2019,spring,Rotifer,Polyarthra,2.295044173
P19406170,South.Twin,170,2019,spring,Rotifer,Pompholyx,0
P19406170,South.Twin,170,2019,spring,Rotifer,Synchaeta,0
P19406170,South.Twin,170,2019,spring,Rotifer,Testudinella,0
P19406170,South.Twin,170,2019,spring,Rotifer,Trichocerca,0
P19406170,South.Twin,170,2019,spring,Rotifer,Trichotria,0
P19406176,South.Twin,176,2019,spring,Cladocera,Alona,0
P19406176,South.Twin,176,2019,spring,Cladocera,Alonella,0
P19406176,South.Twin,176,2019,spring,Cladocera,Bosmina,0
P19406176,South.Twin,176,2019,spring,Cladocera,Camptocercus,0
P19406176,South.Twin,176,2019,spring,Cladocera,Ceriodaphnia,0
P19406176,South.Twin,176,2019,spring,Cladocera,Chydorus,0
P19406176,South.Twin,176,2019,spring,Cladocera,Daphnia,28.27190726
P19406176,South.Twin,176,2019,spring,Cladocera,Daphnia.lumholtzi,0
P19406176,South.Twin,176,2019,spring,Cladocera,Diaphanosoma,0
P19406176,South.Twin,176,2019,spring,Cladocera,Graptoleberis,0
P19406176,South.Twin,176,2019,spring,Cladocera,Leptodora,0
P19406176,South.Twin,176,2019,spring,Cladocera,Moina,0
P19406176,South.Twin,176,2019,spring,Cladocera,Pleuroxus,0
P19406176,South.Twin,176,2019,spring,Cladocera,Scapholeberis,0
P19406176,South.Twin,176,2019,spring,Cladocera,Simocephalus,0
P19406176,South.Twin,176,2019,spring,Calanoid,Calanoida,22.5671383
P19406176,South.Twin,176,2019,spring,Cyclopoid,Cyclopoida,151.2097287
P19406176,South.Twin,176,2019,spring,Nauplii,Nauplii,9.953976352
P19406176,South.Twin,176,2019,spring,Rotifer,Anuraeopsis,0
P19406176,South.Twin,176,2019,spring,Rotifer,Ascomorpha,0
P19406176,South.Twin,176,2019,spring,Rotifer,Asplanchna,2.638184642
P19406176,South.Twin,176,2019,spring,Rotifer,Asplanchnopus,0
P19406176,South.Twin,176,2019,spring,Rotifer,Brachionus,0.313126757
P19406176,South.Twin,176,2019,spring,Rotifer,Conochilus,0.146465601
P19406176,South.Twin,176,2019,spring,Rotifer,Euchlanis,0
P19406176,South.Twin,176,2019,spring,Rotifer,Filinia,0
P19406176,South.Twin,176,2019,spring,Rotifer,Gastropus,0
P19406176,South.Twin,176,2019,spring,Rotifer,Hexarthra,0
P19406176,South.Twin,176,2019,spring,Rotifer,Kellicottia,0
P19406176,South.Twin,176,2019,spring,Rotifer,Keratella.cochlearis,0.329893633
P19406176,South.Twin,176,2019,spring,Rotifer,Keratella.quadrata,0
P19406176,South.Twin,176,2019,spring,Rotifer,Lecane,0
P19406176,South.Twin,176,2019,spring,Rotifer,Lepadella,0
P19406176,South.Twin,176,2019,spring,Rotifer,Macrochaetus,0
P19406176,South.Twin,176,2019,spring,Rotifer,Monostyla,0
P19406176,South.Twin,176,2019,spring,Rotifer,Mytilina,0
P19406176,South.Twin,176,2019,spring,Rotifer,Notholca,0
P19406176,South.Twin,176,2019,spring,Rotifer,Platyias,0
P19406176,South.Twin,176,2019,spring,Rotifer,Ploesoma,0
P19406176,South.Twin,176,2019,spring,Rotifer,Polyarthra,0.442512357
P19406176,South.Twin,176,2019,spring,Rotifer,Pompholyx,0.144876755
P19406176,South.Twin,176,2019,spring,Rotifer,Synchaeta,0
P19406176,South.Twin,176,2019,spring,Rotifer,Testudinella,0
P19406176,South.Twin,176,2019,spring,Rotifer,Trichocerca,0
P19406176,South.Twin,176,2019,spring,Rotifer,Trichotria,0
P20406177,South.Twin,177,2020,spring,Cladocera,Alona,0
P20406177,South.Twin,177,2020,spring,Cladocera,Alonella,14.35914064
P20406177,South.Twin,177,2020,spring,Cladocera,Bosmina,18.7200257
P20406177,South.Twin,177,2020,spring,Cladocera,Camptocercus,0
P20406177,South.Twin,177,2020,spring,Cladocera,Ceriodaphnia,0
P20406177,South.Twin,177,2020,spring,Cladocera,Chydorus,104.6141057
P20406177,South.Twin,177,2020,spring,Cladocera,Daphnia,85.5856644
P20406177,South.Twin,177,2020,spring,Cladocera,Daphnia.lumholtzi,0
P20406177,South.Twin,177,2020,spring,Cladocera,Diaphanosoma,8.33830186
P20406177,South.Twin,177,2020,spring,Cladocera,Graptoleberis,0
P20406177,South.Twin,177,2020,spring,Cladocera,Leptodora,0
P20406177,South.Twin,177,2020,spring,Cladocera,Moina,0
P20406177,South.Twin,177,2020,spring,Cladocera,Pleuroxus,0
P20406177,South.Twin,177,2020,spring,Cladocera,Scapholeberis,0
P20406177,South.Twin,177,2020,spring,Cladocera,Simocephalus,0
P20406177,South.Twin,177,2020,spring,Calanoid,Calanoida,142.4387283
P20406177,South.Twin,177,2020,spring,Cyclopoid,Cyclopoida,65.76099596
P20406177,South.Twin,177,2020,spring,Nauplii,Nauplii,18.12053932
P20406177,South.Twin,177,2020,spring,Rotifer,Anuraeopsis,0
P20406177,South.Twin,177,2020,spring,Rotifer,Ascomorpha,0
P20406177,South.Twin,177,2020,spring,Rotifer,Asplanchna,0
P20406177,South.Twin,177,2020,spring,Rotifer,Asplanchnopus,0
P20406177,South.Twin,177,2020,spring,Rotifer,Brachionus,4.527108545
P20406177,South.Twin,177,2020,spring,Rotifer,Conochilus,0
P20406177,South.Twin,177,2020,spring,Rotifer,Euchlanis,0
P20406177,South.Twin,177,2020,spring,Rotifer,Filinia,0.375905289
P20406177,South.Twin,177,2020,spring,Rotifer,Gastropus,0
P20406177,South.Twin,177,2020,spring,Rotifer,Hexarthra,0
P20406177,South.Twin,177,2020,spring,Rotifer,Kellicottia,0
P20406177,South.Twin,177,2020,spring,Rotifer,Keratella.cochlearis,0.729056227
P20406177,South.Twin,177,2020,spring,Rotifer,Keratella.quadrata,0
P20406177,South.Twin,177,2020,spring,Rotifer,Lecane,0
P20406177,South.Twin,177,2020,spring,Rotifer,Lepadella,0
P20406177,South.Twin,177,2020,spring,Rotifer,Macrochaetus,0
P20406177,South.Twin,177,2020,spring,Rotifer,Monostyla,0
P20406177,South.Twin,177,2020,spring,Rotifer,Mytilina,0
P20406177,South.Twin,177,2020,spring,Rotifer,Notholca,0
P20406177,South.Twin,177,2020,spring,Rotifer,Platyias,0
P20406177,South.Twin,177,2020,spring,Rotifer,Ploesoma,0
P20406177,South.Twin,177,2020,spring,Rotifer,Polyarthra,1.434646488
P20406177,South.Twin,177,2020,spring,Rotifer,Pompholyx,0
P20406177,South.Twin,177,2020,spring,Rotifer,Synchaeta,0
P20406177,South.Twin,177,2020,spring,Rotifer,Testudinella,0
P20406177,South.Twin,177,2020,spring,Rotifer,Trichocerca,0
P20406177,South.Twin,177,2020,spring,Rotifer,Trichotria,0
P18406184,South.Twin,184,2018,summer,Cladocera,Alona,0
P18406184,South.Twin,184,2018,summer,Cladocera,Alonella,0
P18406184,South.Twin,184,2018,summer,Cladocera,Bosmina,0
P18406184,South.Twin,184,2018,summer,Cladocera,Camptocercus,0
P18406184,South.Twin,184,2018,summer,Cladocera,Ceriodaphnia,23.13416923
P18406184,South.Twin,184,2018,summer,Cladocera,Chydorus,153.7347104
P18406184,South.Twin,184,2018,summer,Cladocera,Daphnia,0
P18406184,South.Twin,184,2018,summer,Cladocera,Daphnia.lumholtzi,0
P18406184,South.Twin,184,2018,summer,Cladocera,Diaphanosoma,19.10465624
P18406184,South.Twin,184,2018,summer,Cladocera,Graptoleberis,0
P18406184,South.Twin,184,2018,summer,Cladocera,Leptodora,0
P18406184,South.Twin,184,2018,summer,Cladocera,Moina,0
P18406184,South.Twin,184,2018,summer,Cladocera,Pleuroxus,0
P18406184,South.Twin,184,2018,summer,Cladocera,Scapholeberis,0
P18406184,South.Twin,184,2018,summer,Cladocera,Simocephalus,0
P18406184,South.Twin,184,2018,summer,Calanoid,Calanoida,28.89249101
P18406184,South.Twin,184,2018,summer,Cyclopoid,Cyclopoida,94.14266525
P18406184,South.Twin,184,2018,summer,Nauplii,Nauplii,19.31280286
P18406184,South.Twin,184,2018,summer,Rotifer,Anuraeopsis,0
P18406184,South.Twin,184,2018,summer,Rotifer,Ascomorpha,0
P18406184,South.Twin,184,2018,summer,Rotifer,Asplanchna,0
P18406184,South.Twin,184,2018,summer,Rotifer,Asplanchnopus,0
P18406184,South.Twin,184,2018,summer,Rotifer,Brachionus,3.753421204
P18406184,South.Twin,184,2018,summer,Rotifer,Conochilus,0
P18406184,South.Twin,184,2018,summer,Rotifer,Euchlanis,0
P18406184,South.Twin,184,2018,summer,Rotifer,Filinia,0.224388088
P18406184,South.Twin,184,2018,summer,Rotifer,Gastropus,0
P18406184,South.Twin,184,2018,summer,Rotifer,Hexarthra,0
P18406184,South.Twin,184,2018,summer,Rotifer,Kellicottia,0
P18406184,South.Twin,184,2018,summer,Rotifer,Keratella.cochlearis,0.012648528
P18406184,South.Twin,184,2018,summer,Rotifer,Keratella.quadrata,0
P18406184,South.Twin,184,2018,summer,Rotifer,Lecane,0
P18406184,South.Twin,184,2018,summer,Rotifer,Lepadella,0
P18406184,South.Twin,184,2018,summer,Rotifer,Macrochaetus,0
P18406184,South.Twin,184,2018,summer,Rotifer,Monostyla,0
P18406184,South.Twin,184,2018,summer,Rotifer,Mytilina,0
P18406184,South.Twin,184,2018,summer,Rotifer,Notholca,0
P18406184,South.Twin,184,2018,summer,Rotifer,Platyias,0
P18406184,South.Twin,184,2018,summer,Rotifer,Ploesoma,0
P18406184,South.Twin,184,2018,summer,Rotifer,Polyarthra,1.48138416
P18406184,South.Twin,184,2018,summer,Rotifer,Pompholyx,1.175531984
P18406184,South.Twin,184,2018,summer,Rotifer,Synchaeta,0
P18406184,South.Twin,184,2018,summer,Rotifer,Testudinella,0
P18406184,South.Twin,184,2018,summer,Rotifer,Trichocerca,0
P18406184,South.Twin,184,2018,summer,Rotifer,Trichotria,0
P18406197,South.Twin,197,2018,summer,Cladocera,Alona,0
P18406197,South.Twin,197,2018,summer,Cladocera,Alonella,0
P18406197,South.Twin,197,2018,summer,Cladocera,Bosmina,0
P18406197,South.Twin,197,2018,summer,Cladocera,Camptocercus,0
P18406197,South.Twin,197,2018,summer,Cladocera,Ceriodaphnia,132.3364643
P18406197,South.Twin,197,2018,summer,Cladocera,Chydorus,50.21206758
P18406197,South.Twin,197,2018,summer,Cladocera,Daphnia,1.664234177
P18406197,South.Twin,197,2018,summer,Cladocera,Daphnia.lumholtzi,0
P18406197,South.Twin,197,2018,summer,Cladocera,Diaphanosoma,30.2646022
P18406197,South.Twin,197,2018,summer,Cladocera,Graptoleberis,0
P18406197,South.Twin,197,2018,summer,Cladocera,Leptodora,0
P18406197,South.Twin,197,2018,summer,Cladocera,Moina,0
P18406197,South.Twin,197,2018,summer,Cladocera,Pleuroxus,0
P18406197,South.Twin,197,2018,summer,Cladocera,Scapholeberis,0
P18406197,South.Twin,197,2018,summer,Cladocera,Simocephalus,0
P18406197,South.Twin,197,2018,summer,Calanoid,Calanoida,99.84816827
P18406197,South.Twin,197,2018,summer,Cyclopoid,Cyclopoida,37.0780837
P18406197,South.Twin,197,2018,summer,Nauplii,Nauplii,22.44675598
P18406197,South.Twin,197,2018,summer,Rotifer,Anuraeopsis,0
P18406197,South.Twin,197,2018,summer,Rotifer,Ascomorpha,0
P18406197,South.Twin,197,2018,summer,Rotifer,Asplanchna,0
P18406197,South.Twin,197,2018,summer,Rotifer,Asplanchnopus,0
P18406197,South.Twin,197,2018,summer,Rotifer,Brachionus,0
P18406197,South.Twin,197,2018,summer,Rotifer,Conochilus,0
P18406197,South.Twin,197,2018,summer,Rotifer,Euchlanis,0
P18406197,South.Twin,197,2018,summer,Rotifer,Filinia,0
P18406197,South.Twin,197,2018,summer,Rotifer,Gastropus,0
P18406197,South.Twin,197,2018,summer,Rotifer,Hexarthra,0
P18406197,South.Twin,197,2018,summer,Rotifer,Kellicottia,0
P18406197,South.Twin,197,2018,summer,Rotifer,Keratella.cochlearis,0.057019668
P18406197,South.Twin,197,2018,summer,Rotifer,Keratella.quadrata,0
P18406197,South.Twin,197,2018,summer,Rotifer,Lecane,0
P18406197,South.Twin,197,2018,summer,Rotifer,Lepadella,0
P18406197,South.Twin,197,2018,summer,Rotifer,Macrochaetus,0
P18406197,South.Twin,197,2018,summer,Rotifer,Monostyla,0
P18406197,South.Twin,197,2018,summer,Rotifer,Mytilina,0
P18406197,South.Twin,197,2018,summer,Rotifer,Notholca,0
P18406197,South.Twin,197,2018,summer,Rotifer,Platyias,0
P18406197,South.Twin,197,2018,summer,Rotifer,Ploesoma,0
P18406197,South.Twin,197,2018,summer,Rotifer,Polyarthra,0.222184529
P18406197,South.Twin,197,2018,summer,Rotifer,Pompholyx,0
P18406197,South.Twin,197,2018,summer,Rotifer,Synchaeta,0
P18406197,South.Twin,197,2018,summer,Rotifer,Testudinella,0
P18406197,South.Twin,197,2018,summer,Rotifer,Trichocerca,0
P18406197,South.Twin,197,2018,summer,Rotifer,Trichotria,0
P20406205,South.Twin,205,2020,summer,Cladocera,Alona,0
P20406205,South.Twin,205,2020,summer,Cladocera,Alonella,0
P20406205,South.Twin,205,2020,summer,Cladocera,Bosmina,51.63742965
P20406205,South.Twin,205,2020,summer,Cladocera,Camptocercus,0
P20406205,South.Twin,205,2020,summer,Cladocera,Ceriodaphnia,0
P20406205,South.Twin,205,2020,summer,Cladocera,Chydorus,5.174395492
P20406205,South.Twin,205,2020,summer,Cladocera,Daphnia,0
P20406205,South.Twin,205,2020,summer,Cladocera,Daphnia.lumholtzi,0
P20406205,South.Twin,205,2020,summer,Cladocera,Diaphanosoma,4.18589646
P20406205,South.Twin,205,2020,summer,Cladocera,Graptoleberis,0
P20406205,South.Twin,205,2020,summer,Cladocera,Leptodora,0
P20406205,South.Twin,205,2020,summer,Cladocera,Moina,0
P20406205,South.Twin,205,2020,summer,Cladocera,Pleuroxus,0
P20406205,South.Twin,205,2020,summer,Cladocera,Scapholeberis,0
P20406205,South.Twin,205,2020,summer,Cladocera,Simocephalus,0
P20406205,South.Twin,205,2020,summer,Calanoid,Calanoida,65.36250944
P20406205,South.Twin,205,2020,summer,Cyclopoid,Cyclopoida,14.68007971
P20406205,South.Twin,205,2020,summer,Nauplii,Nauplii,4.829394944
P20406205,South.Twin,205,2020,summer,Rotifer,Anuraeopsis,0
P20406205,South.Twin,205,2020,summer,Rotifer,Ascomorpha,0
P20406205,South.Twin,205,2020,summer,Rotifer,Asplanchna,2.260901511
P20406205,South.Twin,205,2020,summer,Rotifer,Asplanchnopus,0
P20406205,South.Twin,205,2020,summer,Rotifer,Brachionus,0
P20406205,South.Twin,205,2020,summer,Rotifer,Conochilus,0
P20406205,South.Twin,205,2020,summer,Rotifer,Euchlanis,0
P20406205,South.Twin,205,2020,summer,Rotifer,Filinia,0
P20406205,South.Twin,205,2020,summer,Rotifer,Gastropus,0
P20406205,South.Twin,205,2020,summer,Rotifer,Hexarthra,0
P20406205,South.Twin,205,2020,summer,Rotifer,Kellicottia,0
P20406205,South.Twin,205,2020,summer,Rotifer,Keratella.cochlearis,0.003758171
P20406205,South.Twin,205,2020,summer,Rotifer,Keratella.quadrata,0
P20406205,South.Twin,205,2020,summer,Rotifer,Lecane,0
